,index,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Libelle noeud amont,Libelle noeud aval,date,weekday,weekofyear,month,year,time,temp,dwpt,rhum,tavg,tmin,tmax,pres,mean_taux_occupation_past_week,taux_occupation_past_week,mean_debit_horaire_past_week,debit_horaire_past_week,taux_occupation_sae,retail_and_recreation_percent_change_from_baseline,confin_0,confin_1,confin_2,couvrefeu,ferie
7810,4397,2020-09-29 04:00:00+02:00,119.0,1.49778,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,04:00:00,14.0,13.0,94.0,15.3,13.0,18.0,1017.4,13.145973214285691,1.98833,827.7589285714286,172.0,21.20396039603959,62.0,1,0,0,0,0
7811,4397,2020-09-29 04:00:00+02:00,119.0,1.49778,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,04:00:00,13.0,13.0,100.0,15.3,13.0,18.0,1017.4,13.04613857142855,1.57111,820.764880952381,140.0,21.20396039603959,62.0,1,0,0,0,0
7812,265,2020-09-29 05:00:00+02:00,126.0,1.46945,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,05:00:00,13.0,13.0,100.0,15.3,13.0,18.0,1017.4,12.943350892857122,3.20333,815.8125,295.0,21.20396039603959,62.0,1,0,0,0,0
7813,265,2020-09-29 05:00:00+02:00,126.0,1.46945,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,05:00:00,14.0,13.0,94.0,15.3,13.0,18.0,1017.4,12.856492440476169,7.34778,812.360119047619,669.0,21.20396039603959,62.0,1,0,0,0,0
7814,266,2020-09-29 06:00:00+02:00,290.0,2.67278,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,06:00:00,14.0,13.0,94.0,15.3,13.0,18.0,1017.4,12.797815238095216,14.031670000000002,811.1458333333334,1184.0,21.20396039603959,62.0,1,0,0,0,0
7815,4398,2020-09-29 07:00:00+02:00,678.0,6.25667,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,07:00:00,14.0,14.0,100.0,15.3,13.0,18.0,1017.4,12.794911845238076,17.38945,812.6160714285714,1342.5,21.20396039603959,62.0,1,0,0,0,0
7816,4399,2020-09-29 08:00:00+02:00,1032.0,10.65611,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,08:00:00,15.0,14.0,94.0,15.3,13.0,18.0,1017.4,12.784286845238077,20.74723,814.1994047619048,1501.0,21.20396039603959,62.0,1,0,0,0,0
7817,267,2020-09-29 09:00:00+02:00,1345.0,22.592229999999997,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,09:00:00,16.0,15.0,94.0,15.3,13.0,18.0,1017.4,12.812067916666646,19.24889,814.3125,1326.0,21.20396039603959,62.0,1,0,0,0,0
7818,268,2020-09-29 10:00:00+02:00,1369.0,17.88111,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,10:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,12.840487261904741,16.66722,815.6875,1287.0,21.20396039603959,62.0,1,0,0,0,0
7819,269,2020-09-29 11:00:00+02:00,1407.0,17.90889,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,11:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,12.896069285714264,21.16945,816.6041666666666,1263.0,21.20396039603959,62.0,1,0,0,0,0
7820,270,2020-09-29 12:00:00+02:00,1292.0,18.68,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,12:00:00,18.0,15.1,83.0,15.3,13.0,18.0,1017.4,12.952005119047596,27.326109999999996,817.485119047619,1122.0,21.20396039603959,62.0,1,0,0,0,0
7821,270,2020-09-29 12:00:00+02:00,1292.0,18.68,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,12:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,12.966046130952359,16.427220000000002,816.764880952381,1237.0,21.20396039603959,62.0,1,0,0,0,0
7822,4400,2020-09-29 13:00:00+02:00,1342.0,26.14556,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,13:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,13.01825845238093,21.00611,817.6041666666666,1246.0,21.20396039603959,62.0,1,0,0,0,0
7823,4400,2020-09-29 13:00:00+02:00,1342.0,26.14556,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,13:00:00,17.0,16.0,94.0,15.3,13.0,18.0,1017.4,13.054349702380932,17.83111,820.3422619047619,1200.0,21.20396039603959,62.0,1,0,0,0,0
7824,271,2020-09-29 14:00:00+02:00,1225.0,21.48222,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,14:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,13.12458113095236,16.546670000000002,823.0446428571429,1168.0,21.20396039603959,62.0,1,0,0,0,0
7825,4401,2020-09-29 15:00:00+02:00,1264.0,17.925,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,15:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,13.193291488095218,23.80444,825.7946428571429,1313.0,21.20396039603959,62.0,1,0,0,0,0
7826,4402,2020-09-29 16:00:00+02:00,1169.0,17.56944,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,16:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,13.241727321428552,19.56167,828.6934523809524,1304.0,21.20396039603959,62.0,1,0,0,0,0
7827,272,2020-09-29 17:00:00+02:00,1166.0,20.07834,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,17:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,13.279445595238077,13.33278,831.2827380952381,1067.0,21.20396039603959,62.0,1,0,0,0,0
7828,8145,2020-09-29 18:00:00+02:00,1170.0,18.39611,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,18:00:00,17.0,15.0,88.0,15.3,13.0,18.0,1017.4,13.304300119047602,13.196110000000001,833.4970238095239,839.0,21.20396039603959,62.0,1,0,0,0,0
7829,8282,2020-09-29 19:00:00+02:00,1301.0,21.29389,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,19:00:00,17.0,14.1,83.0,15.3,13.0,18.0,1017.4,13.327008452380934,9.81333,835.7886904761905,754.0,21.20396039603959,62.0,1,0,0,0,0
7830,8283,2020-09-29 20:00:00+02:00,1340.0,20.07389,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,20:00:00,16.0,15.0,94.0,15.3,13.0,18.0,1017.4,13.353546130952363,8.70556,838.5625,742.0,21.20396039603959,62.0,1,0,0,0,0
7831,8283,2020-09-29 20:00:00+02:00,1340.0,20.07389,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,20:00:00,17.0,14.1,83.0,15.3,13.0,18.0,1017.4,13.370940297619029,6.70056,839.9791666666666,568.0,21.20396039603959,62.0,1,0,0,0,0
7832,8146,2020-09-29 21:00:00+02:00,1034.0,13.99889,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,21:00:00,16.0,15.0,94.0,15.3,13.0,18.0,1017.4,13.36140660714284,5.39945,838.3482142857143,447.0,21.20396039603959,62.0,1,0,0,0,0
7833,8147,2020-09-29 22:00:00+02:00,700.0,10.99667,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,22:00:00,16.0,15.0,94.0,15.3,13.0,18.0,1017.4,13.311793511904748,3.7055599999999997,833.5505952380952,325.0,21.20396039603959,62.0,1,0,0,0,0
7834,8148,2020-09-29 23:00:00+02:00,597.0,8.45889,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-29,1,40,9,2020,23:00:00,16.0,15.0,94.0,15.3,13.0,18.0,1017.4,13.211056071428558,2.48722,825.9077380952381,219.0,21.20396039603959,62.0,1,0,0,0,0
7835,8149,2020-09-30 00:00:00+02:00,552.0,6.68945,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,00:00:00,16.0,15.0,94.0,16.5,14.0,19.0,1013.4,13.097180416666655,2.07945,818.1875,193.0,21.946534653465342,65.0,1,0,0,0,0
7836,7965,2020-09-30 01:00:00+02:00,391.0,5.68,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,01:00:00,15.0,14.0,94.0,16.5,14.0,19.0,1013.4,13.008764404761894,5.026669999999999,812.3303571428571,336.0,21.946534653465342,65.0,1,0,0,0,0
7837,7966,2020-09-30 02:00:00+02:00,292.0,4.3461099999999995,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,02:00:00,15.0,14.0,94.0,16.5,14.0,19.0,1013.4,12.92490857142856,6.73278,809.3660714285714,670.0,21.946534653465342,65.0,1,0,0,0,0
7838,7967,2020-09-30 03:00:00+02:00,225.0,2.78,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,03:00:00,15.0,13.0,88.0,16.5,14.0,19.0,1013.4,12.875063988095226,11.55223,809.7291666666666,1045.0,21.946534653465342,65.0,1,0,0,0,0
7839,7979,2020-09-30 04:00:00+02:00,133.0,1.68055,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,04:00:00,14.0,13.0,94.0,16.5,14.0,19.0,1013.4,12.893642023809512,17.75167,812.4791666666666,1426.0,21.946534653465342,65.0,1,0,0,0,0
7840,7980,2020-09-30 05:00:00+02:00,144.0,1.5427799999999998,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,05:00:00,15.0,13.0,88.0,16.5,14.0,19.0,1013.4,12.94595357142856,18.57056,814.5089285714286,1468.0,21.946534653465342,65.0,1,0,0,0,0
7841,7968,2020-09-30 06:00:00+02:00,268.0,2.95722,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,06:00:00,15.0,14.0,94.0,16.5,14.0,19.0,1013.4,12.968387440476182,23.22833,816.3065476190476,1185.0,21.946534653465342,65.0,1,0,0,0,0
7842,7969,2020-09-30 07:00:00+02:00,680.0,6.94833,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,07:00:00,15.0,14.0,94.0,16.5,14.0,19.0,1013.4,12.988179107142846,21.69945,816.9017857142857,1329.0,21.946534653465342,65.0,1,0,0,0,0
7843,7981,2020-09-30 08:00:00+02:00,1065.0,12.61389,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,08:00:00,16.0,14.0,88.0,16.5,14.0,19.0,1013.4,13.069336488095226,24.670560000000002,818.1755952380952,1276.0,21.946534653465342,65.0,1,0,0,0,0
7844,7982,2020-09-30 09:00:00+02:00,1417.0,17.741670000000003,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,09:00:00,16.0,14.0,88.0,16.5,14.0,19.0,1013.4,13.094296785714274,27.46278,817.3839285714286,1374.0,21.946534653465342,65.0,1,0,0,0,0
7845,7970,2020-09-30 10:00:00+02:00,1403.0,19.31778,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,10:00:00,17.0,14.1,83.0,16.5,14.0,19.0,1013.4,13.091049404761893,24.976670000000002,816.2470238095239,1288.0,21.946534653465342,65.0,1,0,0,0,0
7846,7971,2020-09-30 11:00:00+02:00,1352.0,17.10556,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,11:00:00,18.0,13.1,73.0,16.5,14.0,19.0,1013.4,13.11392970238094,21.991670000000003,816.6577380952381,1144.0,21.946534653465342,65.0,1,0,0,0,0
7847,7983,2020-09-30 12:00:00+02:00,1261.0,18.776670000000003,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,12:00:00,19.0,12.0,64.0,16.5,14.0,19.0,1013.4,13.144706785714273,19.95778,817.8125,1250.0,21.946534653465342,65.0,1,0,0,0,0
7848,7972,2020-09-30 13:00:00+02:00,1375.0,19.93,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,13:00:00,19.0,12.0,64.0,16.5,14.0,19.0,1013.4,13.212530892857133,21.06333,819.4910714285714,1179.0,21.946534653465342,65.0,1,0,0,0,0
7849,7984,2020-09-30 14:00:00+02:00,1299.0,25.64111,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,14:00:00,19.0,12.0,64.0,16.5,14.0,19.0,1013.4,13.287057976190464,21.526670000000003,821.139880952381,1189.0,21.946534653465342,65.0,1,0,0,0,0
7850,7985,2020-09-30 15:00:00+02:00,1220.0,26.57722,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,15:00:00,19.0,12.0,64.0,16.5,14.0,19.0,1013.4,13.31950833333332,17.34222,823.6279761904761,1135.0,21.946534653465342,65.0,1,0,0,0,0
7851,7973,2020-09-30 16:00:00+02:00,1342.0,21.61944,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,16:00:00,18.0,12.0,68.0,16.5,14.0,19.0,1013.4,13.364091666666654,12.428339999999999,826.7470238095239,939.0,21.946534653465342,65.0,1,0,0,0,0
7852,7986,2020-09-30 17:00:00+02:00,1272.0,26.301109999999998,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,17:00:00,17.0,12.1,73.0,16.5,14.0,19.0,1013.4,13.395606190476176,8.921669999999999,828.9672619047619,779.0,21.946534653465342,65.0,1,0,0,0,0
7853,7987,2020-09-30 18:00:00+02:00,1278.0,21.68444,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,18:00:00,17.0,12.1,73.0,16.5,14.0,19.0,1013.4,13.436604880952364,6.86445,831.7232142857143,635.0,21.946534653465342,65.0,1,0,0,0,0
7854,7974,2020-09-30 19:00:00+02:00,1292.0,22.89278,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,19:00:00,16.0,13.1,83.0,16.5,14.0,19.0,1013.4,13.45612541666665,6.53833,834.1160714285714,652.0,21.946534653465342,65.0,1,0,0,0,0
7855,7988,2020-09-30 20:00:00+02:00,1253.0,17.12667,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,20:00:00,16.0,13.1,83.0,16.5,14.0,19.0,1013.4,13.482315892857127,5.74889,835.9732142857143,508.0,21.946534653465342,65.0,1,0,0,0,0
7856,7975,2020-09-30 21:00:00+02:00,1103.0,17.05834,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,21:00:00,16.0,13.1,83.0,16.5,14.0,19.0,1013.4,13.47474315476189,6.04334,834.8184523809524,479.0,21.946534653465342,65.0,1,0,0,0,0
7857,7976,2020-09-30 22:00:00+02:00,798.0,10.710560000000001,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,22:00:00,16.0,12.0,77.0,16.5,14.0,19.0,1013.4,13.438807321428555,3.6222199999999996,830.985119047619,290.0,21.946534653465342,65.0,1,0,0,0,0
7858,7977,2020-09-30 23:00:00+02:00,707.0,9.40222,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-09-30,2,40,9,2020,23:00:00,16.0,12.0,77.0,16.5,14.0,19.0,1013.4,13.406244523809509,2.385,824.6339285714286,180.0,21.946534653465342,65.0,1,0,0,0,0
7859,7978,2020-10-01 00:00:00+02:00,604.0,7.06889,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,00:00:00,15.0,12.0,82.0,14.0,11.0,17.0,1001.8,13.318327916666652,2.36445,817.7053571428571,197.0,22.362376237623735,61.0,1,0,0,0,0
7860,8325,2020-10-01 01:00:00+02:00,496.0,5.76556,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,01:00:00,15.0,13.0,88.0,14.0,11.0,17.0,1001.8,13.233337797619035,3.42389,812.5684523809524,296.0,22.362376237623735,61.0,1,0,0,0,0
7861,8310,2020-10-01 02:00:00+02:00,317.0,3.7105599999999996,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,02:00:00,15.0,12.0,82.0,14.0,11.0,17.0,1001.8,13.189078571428556,7.308330000000001,809.6577380952381,705.0,22.362376237623735,61.0,1,0,0,0,0
7862,8411,2020-10-01 03:00:00+02:00,198.0,2.40611,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,03:00:00,14.0,12.0,88.0,14.0,11.0,17.0,1001.8,13.12172077380951,15.51389,808.7410714285714,1210.0,22.362376237623735,61.0,1,0,0,0,0
7863,8309,2020-10-01 04:00:00+02:00,161.0,1.8061099999999999,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,04:00:00,14.0,13.0,94.0,14.0,11.0,17.0,1001.8,13.084243928571414,22.69722,810.2053571428571,1595.0,22.362376237623735,61.0,1,0,0,0,0
7864,87,2020-10-01 05:00:00+02:00,138.0,1.59944,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,05:00:00,14.0,12.0,88.0,14.0,11.0,17.0,1001.8,13.088347738095221,26.16556,812.0327380952381,1588.0,22.362376237623735,61.0,1,0,0,0,0
7865,41,2020-10-01 06:00:00+02:00,315.0,2.5205599999999997,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,06:00:00,14.0,12.0,88.0,14.0,11.0,17.0,1001.8,13.090738630952366,22.00167,812.8958333333334,1398.0,22.362376237623735,61.0,1,0,0,0,0
7866,37,2020-10-01 07:00:00+02:00,708.0,6.8555600000000005,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,07:00:00,14.0,13.0,94.0,14.0,11.0,17.0,1001.8,13.081614940476175,21.78611,813.2113095238095,1241.0,22.362376237623735,61.0,1,0,0,0,0
7867,40,2020-10-01 08:00:00+02:00,1118.0,10.86611,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,08:00:00,13.0,11.1,88.0,14.0,11.0,17.0,1001.8,13.104488630952366,30.40111,812.5386904761905,1389.0,22.362376237623735,61.0,1,0,0,0,0
7868,70,2020-10-01 09:00:00+02:00,1349.0,17.40889,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,09:00:00,13.0,12.1,94.0,14.0,11.0,17.0,1001.8,13.1245382142857,24.29833,812.6577380952381,1117.0,22.362376237623735,61.0,1,0,0,0,0
7869,120,2020-10-01 10:00:00+02:00,1406.0,18.75889,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,10:00:00,14.0,12.0,88.0,14.0,11.0,17.0,1001.8,13.105262440476176,21.648329999999998,812.4196428571429,1174.0,22.362376237623735,61.0,1,0,0,0,0
7870,65,2020-10-01 11:00:00+02:00,1316.0,17.22833,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,11:00:00,16.0,10.1,68.0,14.0,11.0,17.0,1001.8,13.139376190476176,20.41056,813.639880952381,1188.0,22.362376237623735,61.0,1,0,0,0,0
7871,25,2020-10-01 12:00:00+02:00,1173.0,18.12556,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,12:00:00,15.0,10.0,72.0,14.0,11.0,17.0,1001.8,13.188566011904745,18.35611,815.0446428571429,1141.0,22.362376237623735,61.0,1,0,0,0,0
7872,90,2020-10-01 13:00:00+02:00,1157.0,30.041109999999996,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,13:00:00,17.0,8.9,59.0,14.0,11.0,17.0,1001.8,13.195460833333316,23.01834,815.8184523809524,1104.0,22.362376237623735,61.0,1,0,0,0,0
7873,42,2020-10-01 14:00:00+02:00,1221.0,22.26833,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,14:00:00,16.0,8.0,59.0,14.0,11.0,17.0,1001.8,13.19000779761903,23.38111,816.5803571428571,1079.0,22.362376237623735,61.0,1,0,0,0,0
7874,33,2020-10-01 15:00:00+02:00,1237.6666666666667,22.32074,Inconnu,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,15:00:00,12.0,10.1,88.0,14.0,11.0,17.0,1001.8,13.190434345238078,16.59111,817.3422619047619,1098.0,22.362376237623735,61.0,1,0,0,0,0
7875,68,2020-10-01 16:00:00+02:00,1254.3333333333333,22.37315,Inconnu,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,16:00:00,14.0,8.0,67.0,14.0,11.0,17.0,1001.8,13.170288809523791,14.51278,817.735119047619,1075.0,22.362376237623735,61.0,1,0,0,0,0
7876,98,2020-10-01 17:00:00+02:00,1271.0,22.42556,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,17:00:00,13.0,8.1,72.0,14.0,11.0,17.0,1001.8,13.137097678571411,10.17278,816.6458333333334,794.0,22.362376237623735,61.0,1,0,0,0,0
7877,3785,2020-10-01 18:00:00+02:00,1182.0,19.10722,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,18:00:00,13.0,8.1,72.0,14.0,11.0,17.0,1001.8,13.152878095238076,10.23667,817.3303571428571,713.0,22.362376237623735,61.0,1,0,0,0,0
7878,11,2020-10-01 19:00:00+02:00,1305.0,19.62722,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,19:00:00,12.0,9.0,82.0,14.0,11.0,17.0,1001.8,13.201806726190458,6.58667,820.389880952381,595.0,22.362376237623735,61.0,1,0,0,0,0
7879,14,2020-10-01 20:00:00+02:00,1286.0,17.385,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,20:00:00,11.0,9.1,88.0,14.0,11.0,17.0,1001.8,13.258351071428555,7.76,824.3363095238095,613.0,22.362376237623735,61.0,1,0,0,0,0
7880,3786,2020-10-01 21:00:00+02:00,1113.0,14.03111,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,21:00:00,11.0,9.1,88.0,14.0,11.0,17.0,1001.8,13.31731928571427,6.367780000000001,828.2767857142857,472.0,22.362376237623735,61.0,1,0,0,0,0
7881,96,2020-10-01 22:00:00+02:00,799.0,11.74111,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,22:00:00,11.0,9.1,88.0,14.0,11.0,17.0,1001.8,13.345937023809508,4.595,830.360119047619,388.0,22.362376237623735,61.0,1,0,0,0,0
7882,13,2020-10-01 23:00:00+02:00,720.0,9.856110000000001,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-01,3,40,10,2020,23:00:00,11.0,9.1,88.0,14.0,11.0,17.0,1001.8,13.36599654761903,9.057780000000001,831.0089285714286,290.0,22.362376237623735,61.0,1,0,0,0,0
7883,91,2020-10-02 00:00:00+02:00,661.0,7.885,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,00:00:00,11.0,9.1,88.0,12.5,11.0,15.0,987.8,13.343321249999983,5.7011199999999995,829.0982142857143,230.0,22.773267326732675,59.0,1,0,0,0,0
7884,1578,2020-10-02 01:00:00+02:00,574.0,6.65222,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,01:00:00,11.0,9.1,88.0,12.5,11.0,15.0,987.8,13.294815952380935,5.138330000000001,825.4672619047619,336.0,22.773267326732675,59.0,1,0,0,0,0
7885,1658,2020-10-02 02:00:00+02:00,412.0,4.82167,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,02:00:00,11.0,10.1,94.0,12.5,11.0,15.0,987.8,13.231773630952365,11.39,821.5684523809524,742.0,22.773267326732675,59.0,1,0,0,0,0
7886,1657,2020-10-02 03:00:00+02:00,366.0,4.00945,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,03:00:00,11.0,10.1,94.0,12.5,11.0,15.0,987.8,13.15615523809522,13.53778,819.0446428571429,1063.0,22.773267326732675,59.0,1,0,0,0,0
7887,1655,2020-10-02 04:00:00+02:00,196.0,3.07667,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,04:00:00,11.0,10.1,94.0,12.5,11.0,15.0,987.8,13.098933035714268,16.21722,816.485119047619,1407.0,22.773267326732675,59.0,1,0,0,0,0
7888,1577,2020-10-02 05:00:00+02:00,175.0,2.88278,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,05:00:00,12.0,10.1,88.0,12.5,11.0,15.0,987.8,13.066310714285695,19.58222,815.2053571428571,1505.0,22.773267326732675,59.0,1,0,0,0,0
7889,1660,2020-10-02 06:00:00+02:00,287.0,4.15944,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,06:00:00,12.0,11.1,94.0,12.5,11.0,15.0,987.8,13.004624226190458,20.28389,813.8065476190476,1311.0,22.773267326732675,59.0,1,0,0,0,0
7890,1656,2020-10-02 07:00:00+02:00,811.0,9.80611,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-10-02,4,40,10,2020,07:00:00,12.0,11.1,94.0,12.5,11.0,15.0,987.8,12.981548869047602,17.512220000000003,812.0684523809524,1145.0,22.773267326732675,59.0,1,0,0,0,0
